idsubproduto,nome_produto,n_lacunas,lacunas
6133,"ELETRODO DENVER 7018 - 2,50",3,pagina_web;manual;fotos
6134,"ELETRODO DENVER 7018 - 3,25",3,pagina_web;manual;fotos
6142,"DISCO NORTON 4,5 X 3/64 X 7/8 INOX CLASSIC FINO",3,pagina_web;manual;fotos
6144,"TELA FACHANET FIO 1,24MM MALHA 2,5 X 50M",3,pagina_web;manual;fotos
6145,"TELA FACHANET FIO 1,20MM MALHA 25M X 1,50 ALT",3,pagina_web;manual;fotos
6146,"TELA FACHANET FIO 1,24MM MALHA 2,5 X 1M",3,pagina_web;manual;fotos
6147,"TELA ALAMBRADO 5X5CM FIO 1,90MM 1,02M DE ALTURA",3,pagina_web;manual;fotos
6149,TUBO METALON 60 X 60 X 16,3,pagina_web;manual;fotos
6158,PERFIL U SIMPLES 3 X 3MM,3,pagina_web;manual;fotos
616,SERRA COPO BIMETAL (DIV) 22MM - 7/8,3,pagina_web;manual;fotos
6180,SPRAY COLORGIM USO GERAL 400 ML CORES VERMELHO,3,pagina_web;manual;fotos
6185,"CHAPA XADREZ 2,25 = 3 X 1",3,pagina_web;manual;fotos
6186,"CHAPA XADREZ 2,25 = 2 X 1",3,pagina_web;manual;fotos
6189,"ARAME MIG 1,2 MM 15 KG",3,pagina_web;manual;fotos
6190,PARAFUSO AUTO BROCANTE 12 X 3 CABECA 5 /16,3,pagina_web;manual;fotos
6191,"ELETRODO 2,50 MM WELD WEST",3,pagina_web;manual;fotos
6193,PERFIL LAMBRI 9G ONDULADO 24 2.00 X 1.05,3,pagina_web;manual;fotos
6195,OCULOS DE SOLDA AUT TITANIUM VISOR TON 11 EXV,3,pagina_web;manual;fotos
6196,"DISCO BOSCH 4,5 FINO INOX",3,pagina_web;manual;fotos
6197,OCULOS POLICARBONATO AMARELO,3,pagina_web;manual;fotos
6198,OCULOS POLICARBONATO CINZA,3,pagina_web;manual;fotos
6199,OCULOS POLICARBONATO INCOLOR,3,pagina_web;manual;fotos
6200,TRENA EMBORRACHADA 5M X 19MM RANGER,3,pagina_web;manual;fotos
6204,CHAPA ALUMINIO 0.7MM X 1 MT,3,pagina_web;manual;fotos
621,GRAXA LUBRIFICANTE 200 GR *,3,pagina_web;manual;fotos
63,RODIZIO GIRATORIO PLACA SGPL 412 BP * ATE 65KG,3,pagina_web;manual;fotos
632,DOBRADICA LATAO 1001 3.1/2 X 3  C/3 PÇ,3,pagina_web;manual;fotos
64,RODIZIO FIXO PLACA SFPL 412 BP * ATE 65KG,3,pagina_web;manual;fotos
640,PARAFUSO FRANCES 1/4 X 2'' *,3,pagina_web;manual;fotos
647,LANCA DE FERRO SETA GRANDE 10 CM *,3,pagina_web;manual;fotos
648,LANCA DE FERRO SETA PEQUENA 7 CM *,3,pagina_web;manual;fotos
65,RODIZIO GIRATORIO ROSCA EXT.SGRE 412 BP * ATE 65KG,3,pagina_web;manual;fotos
652,LEQUE S/MANCAL QUADRADO 30 X 30 *,3,pagina_web;manual;fotos
659,PARAFUSO FRANCES 1/4 X 3'' *,3,pagina_web;manual;fotos
66,RODIZIO FIXO ROSCA EXT.SFRE 412 BP * ATE 65KG,3,pagina_web;manual;fotos
67,CANTONEIRA MAO FRANCESA TORCIDA 30 CM BRANCO,3,pagina_web;manual;fotos
670,LIXA D'AGUA 100 *,3,pagina_web;manual;fotos
671,LIXA D'AGUA 120 *,3,pagina_web;manual;fotos
672,LIXA D'AGUA 150 *,3,pagina_web;manual;fotos
673,LIXA D'AGUA 180 *,3,pagina_web;manual;fotos
674,LIXA D'AGUA 220 *,3,pagina_web;manual;fotos
675,LIXA D'AGUA 320 *,3,pagina_web;manual;fotos
676,LIXA D'AGUA 360 *,3,pagina_web;manual;fotos
677,LIXA D'AGUA 400 *,3,pagina_web;manual;fotos
678,LIXA DE MADEIRA 100 *,3,pagina_web;manual;fotos
679,LIXA DE MADEIRA 120 *,3,pagina_web;manual;fotos
68,CANTONEIRA MAO FRANCESA PESADA 30CM,3,pagina_web;manual;fotos
680,LIXA DE MADEIRA 220 *,3,pagina_web;manual;fotos
681,LIXA DE MADEIRA 80 *,3,pagina_web;manual;fotos
682,LIXA FERRO GRAO 100 NORTON *,3,pagina_web;manual;fotos
683,LIXA FERRO GRAO 120 NORTON *,3,pagina_web;manual;fotos
684,LIXA FERRO GRAO 150 NORTON *,3,pagina_web;manual;fotos
685,LIXA FERRO GRAO 36,3,pagina_web;manual;fotos
686,LIXA FERRO GRAO 40,3,pagina_web;manual;fotos
687,LIXA FERRO GRAO 50 NORTON,3,pagina_web;manual;fotos
688,LIXA FERRO GRAO 60,3,pagina_web;manual;fotos
689,LIXA FERRO GRAO 80 NORTON,3,pagina_web;manual;fotos
690,LIXA REDONDA 7'' N100 *,3,pagina_web;manual;fotos
691,LIXA REDONDA 7'' N 16 *,3,pagina_web;manual;fotos
692,LIXA REDONDA 7'' N 24 *,3,pagina_web;manual;fotos
693,LIXA REDONDA 7'' N 36 *,3,pagina_web;manual;fotos
694,LIXA REDONDA 7'' N 50 *,3,pagina_web;manual;fotos
695,LIXA REDONDA 7'' N 60 *,3,pagina_web;manual;fotos
70,CANTONEIRA MAO FRANCESA PESADA 40CM,3,pagina_web;manual;fotos
700,LUVA COLORIDA MUCAMBO ( G ) *,3,pagina_web;manual;fotos
716,PARAFUSO FRANCES 1/4 X 4'' *,3,pagina_web;manual;fotos
717,PARAFUSO FRANCES 5/16 X 3'' *,3,pagina_web;manual;fotos
72,ESQUADRO MAGNETICO 12KG,3,pagina_web;manual;fotos
721,"SERRA COPO BIMETAL (DIV) 25MM - 1"" *",3,pagina_web;manual;fotos
724,SERRA COPO BIMETAL (DIV) 29MM - 1.1/8 *,3,pagina_web;manual;fotos
727,MACHO WW AR 5/16 *,3,pagina_web;manual;fotos
73,ESQUADRO MAGNETICO 30KG,3,pagina_web;manual;fotos
730,MANCAL U PARA PORTA DE ACO *,3,pagina_web;manual;fotos
737,MANGUEIRA 5/16 GEMEA OXIGENIO E ACETILENO *,3,pagina_web;manual;fotos
741,PARAFUSO FRANCES 5/16 X 4'' *,3,pagina_web;manual;fotos
743,PARAFUSO FRANCES 5/16 X 5'' *,3,pagina_web;manual;fotos
759,MASCARA DE SOLDA VISOR FIXO 720,3,pagina_web;manual;fotos
763,MASSA P/ CALAFETAR CINZA 350G *,3,pagina_web;manual;fotos
810,REBITE DE FERRO 3/16 X 7/8 *,3,pagina_web;manual;fotos
813,"NIVEL GP 12"" BASE C/ IMA STANLEY",3,pagina_web;manual;fotos
815,"CHAPA XADREZ ALUMINIO 1,5 MM = 2,50 X 1,00",3,pagina_web;manual;fotos
825,METRO MADEIRA BAMBU NATURAL 2 METROS *,3,pagina_web;manual;fotos
830,SERRA COPO BIMETAL (DIV) 32MM - 1.1/4 *,3,pagina_web;manual;fotos
838,"NIVEL ALUMINIO 12"" 03 BOLHAS",3,pagina_web;manual;fotos
841,OLHO MAGICO CROMADO *,3,pagina_web;manual;fotos
846,PARAFUSO AUT-ATAR ROSC TP B 2.9 X 13 C. CH,3,pagina_web;manual;fotos
852,PARAFUSO AUT-ATAR ROSC TP B 3.5 X 13 C. CH *,3,pagina_web;manual;fotos
853,PARAFUSO AUT-ATAR ROSC TP B 3.5 X 16 C. CH *,3,pagina_web;manual;fotos
854,PARAFUSO AUT-ATAR ROSC TP B 3.5 X 19 C. CH *,3,pagina_web;manual;fotos
855,PARAFUSO AUT-ATAR ROSC TP B 3.5 X 22 C. CH *,3,pagina_web;manual;fotos
856,PARAFUSO AUT-ATAR ROSC TP B 3.5 X 25 C. CH *,3,pagina_web;manual;fotos
858,PARAFUSO AUT-ATAR ROSC TP B 3.5 X 9.5 C. CH *,3,pagina_web;manual;fotos
859,PARAFUSO AUT-ATAR ROSC TP B 3.9 X 13 C. CH *,3,pagina_web;manual;fotos
860,PARAFUSO AUT-ATAR ROSC TP B 3.9 X 16 C. CH *,3,pagina_web;manual;fotos
861,PARAFUSO AUT-ATAR ROSC TP B 3.9 X 19 C. CH *,3,pagina_web;manual;fotos
862,PARAFUSO AUT-ATAR ROSC TP B 3.9 X 22 C. CH *,3,pagina_web;manual;fotos
863,PARAFUSO AUT-ATAR ROSC TP B 3.9 X 25 C. CH *,3,pagina_web;manual;fotos
864,PARAFUSO AUT-ATAR ROSC TP B 3.9 X 32 C. CH *,3,pagina_web;manual;fotos
865,PARAFUSO AUT-ATAR ROSC TP B 3.9 X 9.5 C. CH *,3,pagina_web;manual;fotos
866,PARAFUSO AUT-ATAR ROSC TP B 4.2 X 13 C. CH *,3,pagina_web;manual;fotos
867,PARAFUSO AUT-ATAR ROSC TP B 4.2 X 16 C. CH *,3,pagina_web;manual;fotos
868,PARAFUSO AUT-ATAR ROSC TP B 4.2 X 19 C. CH *,3,pagina_web;manual;fotos
869,PARAFUSO AUT-ATAR ROSC TP B 4.2 X 22 C. CH *,3,pagina_web;manual;fotos
870,PARAFUSO AUT-ATAR ROSC TP B 4.2 X 25 C. CH *,3,pagina_web;manual;fotos
871,PARAFUSO AUT-ATAR ROSC TP B 4.2 X 32 C. CH *,3,pagina_web;manual;fotos
872,PARAFUSO AUT-ATAR ROSC TP B 4.2 X 38 C. CH *,3,pagina_web;manual;fotos
873,PARAFUSO AUT-ATAR ROSC TP B 4.2 X 9.5 C. CH *,3,pagina_web;manual;fotos
874,PARAFUSO AUT-ATAR ROSC TP B 4.8 X 13 C. CH *,3,pagina_web;manual;fotos
875,PARAFUSO AUT-ATAR ROSC TP B 4.8 X 16 C. CH *,3,pagina_web;manual;fotos
876,PARAFUSO AUT-ATAR ROSC TP B 4.8 X 19 C. CH *,3,pagina_web;manual;fotos
877,PARAFUSO AUT-ATAR ROSC TP B 4.8 X 22 C. CH *,3,pagina_web;manual;fotos
878,PARAFUSO AUT-ATAR ROSC TP B 4.8 X 25 C. CH *,3,pagina_web;manual;fotos
879,PARAFUSO AUT-ATAR ROSC TP B 4.8 X 32 C. CH *,3,pagina_web;manual;fotos
880,PARAFUSO AUT-ATAR ROSC TP B 4.8 X 38 C. CH *,3,pagina_web;manual;fotos
881,PARAFUSO AUT-ATAR ROSC TP B 4.8 X 45 C. CH *,3,pagina_web;manual;fotos
882,PARAFUSO AUT-ATAR ROSC TP B 4.8 X 50 C. CH *,3,pagina_web;manual;fotos
884,PARAFUSO AUT-ATAR ROSC TP B 5.5 X 13 C. CH *,3,pagina_web;manual;fotos
885,PARAFUSO AUT-ATAR ROSC TP B 5.5 X 16 C. CH *,3,pagina_web;manual;fotos
886,PARAFUSO AUT-ATAR ROSC TP B 5.5 X 19 C. CH *,3,pagina_web;manual;fotos
887,PARAFUSO AUT-ATAR ROSC TP B 5.5 X 22 C. CH *,3,pagina_web;manual;fotos
888,PARAFUSO AUT-ATAR ROSC TP B 5.5 X 25 C. CH *,3,pagina_web;manual;fotos
889,PARAFUSO AUT-ATAR ROSC TP B 5.5 X 32 C. CH *,3,pagina_web;manual;fotos
890,PARAFUSO AUT-ATAR ROSC TP B 5.5 X 38 C. CH *,3,pagina_web;manual;fotos
894,PARAFUSO AUT-ATAR ROSC TP B 6.3 X 16 C. CH,3,pagina_web;manual;fotos
896,PARAFUSO FRANCES 5/16 X 2'' *,3,pagina_web;manual;fotos
900,PATAMAR CARACOL 55CM,3,pagina_web;manual;fotos
902,PATAMAR CARACOL 65CM,3,pagina_web;manual;fotos
903,PATAMAR CARACOL 70CM,3,pagina_web;manual;fotos
905,PATAMAR RETO 100 X 100,3,pagina_web;manual;fotos
906,PATAMAR RETO 60 X 60,3,pagina_web;manual;fotos
907,PATAMAR RETO 70 X 70,3,pagina_web;manual;fotos
908,PATAMAR RETO 80 X 80,3,pagina_web;manual;fotos
919,"STELL DECK SD 750X850 0,80MM",3,pagina_web;manual;fotos
920,ABRACADEIRA TIPO U 1'' *,3,pagina_web;manual;fotos
921,ABRACADEIRA TIPO U 1.1/2 *,3,pagina_web;manual;fotos
922,ABRACADEIRA TIPO U 1.1/4 *,3,pagina_web;manual;fotos
923,ABRACADEIRA TIPO U 1/2 *,3,pagina_web;manual;fotos
924,ABRACADEIRA TIPO U 2'' *,3,pagina_web;manual;fotos
925,ABRACADEIRA TIPO U 3'' *,3,pagina_web;manual;fotos
926,ABRACADEIRA TIPO U 3/4 *,3,pagina_web;manual;fotos
927,ABRACADEIRA TIPO U 4'' *,3,pagina_web;manual;fotos
930,"ROLDANA V PINO (2"") (011301) *",3,pagina_web;manual;fotos
931,"ROLDANA V CX FECHADA (2"") (010311) *",3,pagina_web;manual;fotos
932,"ROLDANA U 1/2 PINO (2"") (081340) *",3,pagina_web;manual;fotos
934,"ROLDANA V CX ABERTA (2"") (010331) *",3,pagina_web;manual;fotos
935,"ROLDANA QUAD 3/8 PINO (2"") (061301)*",3,pagina_web;manual;fotos
939,ABRACADEIRA TIPO COPO 1.1/4 *,3,pagina_web;manual;fotos
941,ABRACADEIRA TIPO COPO 3/4 *,3,pagina_web;manual;fotos
942,"ROLDANA V CX ABERTA (1.1/2"") (010330) *",3,pagina_web;manual;fotos
944,"FECHO FIO REDONDO JOCEC 5/16 X 5"" *",3,pagina_web;manual;fotos
947,CANTONEIRA MAO FRANCESA TORCIDA 40 CM BRANCO,3,pagina_web;manual;fotos
963,"FECHO FIO REDONDO JOCEC 5/16 X 6"" *",3,pagina_web;manual;fotos
964,"FECHO FIO REDONDO JOCEC 5/16 X 8"" *",3,pagina_web;manual;fotos
966,"ROLDANA U 1/2 PINO (2.1/2"") *",3,pagina_web;manual;fotos
968,"ROLDANA QUAD 3/8 PINO (2.1/2"") (061302) *",3,pagina_web;manual;fotos
969,"ROLDANA V PINO (3"") (011303) *",3,pagina_web;manual;fotos
970,"ROLDANA U 1/2 PINO (3"") (081342) *",3,pagina_web;manual;fotos
972,"ROLDANA RED 5/8 CX FECHADA (3"") (030313) *",3,pagina_web;manual;fotos
973,"ROLDANA V CX ABERTA (3"") (013333) *",3,pagina_web;manual;fotos
975,"ROLDANA V PINO (5"") (011306) *",3,pagina_web;manual;fotos
977,"ROLDANA QUAD 3/8 CX FECHADA (2.1/2"") (060312) *",3,pagina_web;manual;fotos
986,ZARCAO SOLVENTEX 3.6L 551 CINZA,3,pagina_web;manual;fotos
988,ZARCAO SOLVENTEX 3.6L 990 VERM *,3,pagina_web;manual;fotos
989,ZARCAO SOLVENTEX 3.6L 564 VERDE *,3,pagina_web;manual;fotos
991,"ROLDANA RED 5/8 PINO (2.1/2"") (031302) *",3,pagina_web;manual;fotos
992,PORTA ELETRODO 200A LEDAN 2002,3,pagina_web;manual;fotos
993,TORQUES 5'' *,3,especificacao_tecnica;pagina_web;fotos
994,"TORQUES  8"" *",3,especificacao_tecnica;pagina_web;manual
995,TORQUES 10'' *,3,especificacao_tecnica;pagina_web;manual
998,TALHADEIRA CHATA 8'' *,3,pagina_web;manual;fotos
10027,BOTA TESTE 38,2,especificacao_tecnica;manual
10031,BOTA TESTE 42,2,pagina_web;manual
10120,LUVA FLEX TUFF 701014 M8,2,pagina_web;manual
10346,TORNO DE BANCADA FIXO 5,2,especificacao_tecnica;pagina_web
10348,TORNO DE BANCADA FIXO 6,2,pagina_web;manual
10598,"TALHA 0,5T CORRENTE 3M",2,pagina_web;manual
10700,LETRAS POLIDAS 2,2,pagina_web;manual
1174,TARRACHA RAPIDA MEIKON 3/4 *,2,especificacao_tecnica;manual
11965,KIT SEGURANÇA E ACESSO 2,2,manual;fotos
123133535,FF COLUNA CURVA 108 CM *,2,pagina_web;manual
123133560,FF GRADE OURO PRETO *,2,pagina_web;manual
123133564,FF GRADE PARREIRA DE UVA *,2,pagina_web;manual
123133595,FF PINHA 18 1/2 CM ( 06 ) *,2,pagina_web;manual
123133596,FF PINHA 16 1/2 CM ( 3 ) *,2,pagina_web;manual
123133599,FF PINHA 31 CM ( 08 ) *,2,pagina_web;manual
123133773,FF GRADE OURO PRETO C/ 01 GRAU *,2,pagina_web;manual
123133804,FF GRADE GREGA 82 X 16CM *,2,pagina_web;manual
123133861,FF GRADE OURO PRETO C/ 02 GRAUS *,2,pagina_web;manual
1349,FF FLORAO N.02 MEDIO 42 X 15 CM *,2,pagina_web;manual
1648,CARVAO BOSH (380) 0665 *,2,manual;fotos
1949,SERRA TICO TICO BU 224S BI METAL STARRET *,2,manual;fotos
2228,FF CAXILHO 25 X 100 *,2,pagina_web;manual
2248,TOLDO BAT MEIA CANA C/ PINO REDONDO 3/4 N 99,2,pagina_web;manual
3001,TAMPAO DE POLIPROPILENO ESGOTO 40 X 45 CANTO VIVO *,2,pagina_web;manual
3354,CARVAO BOSCH SERRA MARMORE GDC 1440 * ( 416 ),2,pagina_web;manual
5566,ALGARISMO ELEGANCE Q - M - CN,2,pagina_web;manual
816,PONTEIRA RED INT 1 *,2,especificacao_tecnica;manual
819,PONTEIRA RED INT 2 *,2,especificacao_tecnica;manual
100,CHAVE COMBINADA - 16 MM *,1,manual
1001,PONTEIRO REDONDO 8'' *,1,manual
10019,BROCA ESCALONADA CONE  4 A 32  MM AR,1,manual
1002,PONTEIRO REDONDO 12'' *,1,manual
10021,JOGO 6 BROCAS PERFURA E FAZ ROSCA M3/4/5/6/8/10MM,1,manual
10029,BOTA TESTE 40,1,manual
10083,PONTEIRO ACO CROMADO 1/2X 12'' *,1,manual
10090,"CABO DE ACO GALVANIZADO 6X7 3/32"" 2.38MM",1,manual
10102,GRELHA COLETOR GALVAN 100X10,1,manual
10104,GRELHA COLETOR GALVAN 100X15,1,manual
10106,GRELHA COLETOR GALVAN 100X20,1,manual
10112,AL  GRELHA 06 X 50 C/CANALETA,1,manual
10124,LUVA POLY PU BLACK 701026 GG10,1,manual
1013,RISCADOR DE ACRILICO E FORMICA EDUS *,1,manual
10130,LUVA SOLDADOR MACIA BOXER,1,manual
10132,LUVA TATEX BRANCA 1 LADO - KALIPSO,1,manual
10138,LUVA TRICOTADA BANHO PU 701008/801008 M8,1,manual
10170,JOGO DE CHAVE CANHAO C/ CATRACA,1,manual
10204,PP TAMPAO REDONDO SIMPLES T060,1,manual
10218,VEDA CALHA ALUMINIO MUNDIAL PRIME,1,manual
1024,BROCA DE ACO RAPIDO (26) - 33/64 (13MM) *,1,manual
1026,BROCA ACO CARBONO 5/16 *,1,manual
1027,BROCA ACO CARBONO 1/4 *,1,manual
1028,BROCA ACO CARBONO 1/8 *,1,manual
1029,BROCA ACO CARBONO 3/16 *,1,manual
10298,ESCOVA DE ACO CONICA TRANCADA 4'',1,manual
1031,BROCA ACO CARBONO 1/2 *,1,manual
1036,BROCA DE ACO RAPIDO (02) - 3/32 *,1,manual
1037,BROCA DE ACO RAPIDO (04) - 7/64 *,1,manual
104,CHAVE COMBINADA - 20 MM *,1,manual
1040,BROCA DE ACO RAPIDO (07) - 5/32 *,1,manual
1041,BROCA DE ACO RAPIDO (08) - 11/64 *,1,manual
1042,BROCA DE ACO RAPIDO (09) - 3/16 *,1,manual
1043,BROCA DE ACO RAPIDO (10) - 13/64 *,1,manual
1044,BROCA DE ACO RAPIDO (11) - 7/32 *,1,manual
1046,BROCA DE ACO RAPIDO (13) - 1/4 *,1,manual
105,CHAVE COMBINADA - 21 MM *,1,manual
10504,AL RALO SEMI ESFERICO ABACAXI 150MM,1,manual
1054,BROCA DE ACO RAPIDO (21) - 3/8 *,1,manual
1056,BROCA DE ACO RAPIDO (23) - 7/16 *,1,manual
10562,BOTA CADAC NOBUK NEW PRIME PRETO 40,1,manual
10570,"ALAVANCA PONTA E PA 1''X1,5M CURVA",1,manual
106,CHAVE COMBINADA - 22 MM *,1,manual
1061,BROCA CONCRETO 6.5 MM (1/4 ) *,1,manual
10614,PONTEIRO 3/4 X 10 C/ EMPUNHADURA LARANJA,1,manual
10616,PONTEIRO 3/4 X 12 C/ EMPUNHADURA LARANJA,1,manual
1063,BROCA CONCRETO 10MM (13/32) *,1,manual
10662,KIT COM 10 PONTAS MONTADAS,1,manual
10680,ALGARISMO POLIDOS LETRA  A,1,manual
10684,ALGARISMO POLIDOS LETRA  C,1,manual
10686,ALGARISMO POLIDOS LETRA  D,1,manual
10688,ALGARISMO POLIDOS LETRA  E,1,manual
10690,ALGARISMO POLIDOS LETRA  F,1,manual
10692,ALGARISMO POLIDOS LETRA  L,1,manual
10694,ALGARISMO POLIDOS LETRA  T,1,pagina_web
10696,ALGARISMO POLIDOS LETRA  Q,1,manual
10698,LETRAS POLIDAS 1,1,manual
10702,LETRAS POLIDAS 3,1,pagina_web
10704,LETRAS POLIDAS 4,1,manual
10706,LETRAS POLIDAS 5,1,manual
10708,LETRAS POLIDAS 6,1,manual
1071,BROCA CONCRETO 7MM (9/32) *,1,manual
10710,LETRAS POLIDAS 7,1,manual
10712,LETRAS POLIDAS 8,1,manual
10716,CHURRASQUEIRA  PRAIA E CAMPO F 043,1,manual
10726,CHURRASQUEIRA  MASTER GRILL MISTA F015M,1,manual
10774,ESPATULA 120MM,1,manual
10784,ALICATE 8'' UNIVERSAL HOBBY - BESTFER,1,manual
10786,ALICATE 8'' UNIVERSAL AC POLIDO- BESTFER,1,manual
10788,ALICATE 8'' UNIVERSAL C/ ALIVIO DE FORÇA - BESTFER,1,manual
10792,ALICATE 6'' DE CORTE DIAGONAL -  BESTFER,1,manual
10794,ALICATE 7'' CORTE DIAGONAL C/ ALIVIO DE FORÇA 7.1/2 BESTFER,1,manual
10796,ALICATE 6'' DE BICO HOBBY - BESTFER,1,manual
108,CHAVE COMBINADA - 24 MM *,1,manual
10800,"REBITADOR MANUAL 9,5''",1,manual
10802,REBITADOR MANUAL TIPO ALAVANCA 18'',1,manual
10804,ALICATE DE PRESSAO 10'' CURVO,1,manual
10806,ALICATE BOMBA D'AGUA 12'' - - BESTFER,1,manual
10814,CHAVE AJUSTAVEL AC CB EMB 6'' - BESTFER,1,manual
10816,CHAVE AJUSTAVEL AC CB EMB 8'' - BESTFER,1,manual
10818,CHAVE AJUSTAVEL AC CB EMB 10'' - BESTFER,1,manual
10820,JOGO DE CHAVE FIXA AC 8PCS - BESTFER,1,manual
10822,JOGO CH COMBINADA AC 8PCS (8-19) - BESTFER,1,manual
10824,SOQUETE CANHAO MAG LONGO 5/16 X 150MM -- BESTFER,1,manual
10826,SOQUETE CANHAO MAG LONGO 3/8 X 150MM,1,manual
10830,JOGO CH TIPO T SOQUETES E BITS 21 PCS - BESTFER,1,manual
10832,SUPORTE P/ SERRA COPO 14MM-31MM - BESTFER,1,manual
10834,SUPORTE P/ SERRA COPO 32MM-168MM - BESTFER,1,manual
10836,ARCO DE SERRA REGULAVEL 12'' - BESTFER,1,manual
10838,ARCO DE SERRA MINI 10'' - BESTFER,1,manual
10840,SERROTE PARA DRYWALL 12'' - BESTFER,1,manual
10844,CANIVETE CAMPING MADEIRA - BESTFER,1,manual
10846,ESCOVA DE ACO 4 FILEIRAS CB PLASTICO 10'' - BESTFER,1,manual
10848,"KIT ESCOVA DE LIMPEZA (PRETA,PRATA,DOURADA) - BESTFER",1,manual
10852,SUPORTE P/ DISCO DE LIXA C/VELCRO E ADAP 115MM/M14 - BESTFER,1,manual
10854,DISCO DIAM. CORTE TURBO (SECO OU REFRIGERADO) 110M - BESTFER,1,manual
10856,DISCO TURBO PORCELANATO ULTRAFINO - BESTFER,1,manual
10860,FITA ADESIVA SILVER TAPE 45MMX10M - - BESTFER,1,manual
10862,LUVA MALHA TRICOTADA 4 FIOS C PIGMENTO PRETA G8 - BESTFER,1,manual
10870,"PISTOLA DE AR DIRETO 1,3MM - BESTFER",1,manual
10872,KIT CINTA E CATRACA P/AMAR DE CARGA 5.000KG 5CM X 9M - BESTF,1,manual
10874,"KIT CINTA E CATRACA P/AMAR DE CARGA 800KG 3.5CM X 4,5M - BES",1,manual
10878,KIT CINTA E CATRACA P/AMAR DE CARGA 1.500KG 5CM X 8M - B,1,manual
10880,"KIT CINTA E CATRACA P/AMAR DE CARGA 1.500KG 3,5CM X 9M - BES",1,manual
10884,FOGAREIRO PORTATIL ACENDIMENTO AUTOMATICO - BESTFER,1,manual
109,CHAVE COMBINADA - 25 MM *,1,manual
10935,LUVA DE REDUCAO GALVANIZADA 1.1/2 X 1.1/4,1,manual
1099,REGISTRO DE ESFERA 3/4 C/ ALAVANCA *,1,manual
1100,REGISTRO DE ESFERA 1'' C/ ALAVANCA *,1,manual
1103,REGISTRO GAVETA 1510 3/4 DECA *,1,manual
1104,REGISTRO GAVETA 1510 1'' DECA *,1,manual
1106,RISCADOR DE AZULEJO *,1,manual
111,CHAVE COMBINADA - 27 MM *,1,manual
11145,CABO TRANSFERENCIA DE CARGAS FAMASTIL,1,manual
112,CHAVE COMBINADA - 28 MM *,1,manual
11255,JOGO CHAVE ALLEN 25PCS GUEPAR,1,manual
11307,SELANTE ESTRUTURAL 935 BRANCO - SILVA,1,manual
11357,FOGAREIRO ELETRICO PRETO 127V 1 PRATO - BESTFER,1,manual
11375,GRAMPO DE FIXACAO F 6'' APERTO RAPIDO - BESTFER,1,manual
11377,GRAMPO DE FIXACAO F 8'' APERTO RAPIDO - BESTFER,1,manual
114,CHAVE COMBINADA - 32 MM *,1,manual
1144,FF CANTONEIRA FERRO FUNDIDO 40 CM *,1,manual
11465,CONJUNTO PARA JARDIM 4 PEÇAS,1,manual
115,CHAVE ESTRELA TRAM.4826 - 6 X 7 MM *,1,manual
11511,FF TAMPAO DUPLA FACE ES/AP  ARTICULADO,1,manual
11519,CONTATORA TRIPOLAR 220V GUEPAR 32A,1,manual
11521,CONTATORA TRIPOLAR 220V GUEPAR 40A,1,manual
11523,CONTATORA TRIPOLAR 220V GUEPAR 50A,1,manual
11525,CONTATORA TRIPOLAR 220V GUEPAR 6A,1,manual
11527,CONTATORA TRIPOLAR 220V GUEPAR 9A,1,manual
11529,MINI DISJ BIP CURVA C 3KA GUEPAR 10A,1,manual
11541,MINI DISJ BIP CURVA C 3KA GUEPAR 63A,1,manual
11549,MINI DISJ TRIP CURVA C 3KA GUEPAR 25A,1,manual
11551,MINI DISJ TRIP CURVA C 3KA GUEPAR 32A,1,manual
11553,MINI DISJ TRIP CURVA C 3KA GUEPAR 40A,1,manual
11555,MINI DISJ TRIP CURVA C 3KA GUEPAR 50A,1,manual
11563,MINI DISJ UNIP CURVA C 3KA GUEPAR 25A,1,manual
11565,MINI DISJ UNIP CURVA C 3KA GUEPAR 32A,1,manual
11585,ESTILETE EMBORRACHADO C/ 10 LAMINAS RANGER,1,manual
11587,SUCATA F,1,manual
11653,ALICATE DE PRESSAO 10'' CURVO CRV 03 PONTOS BESTFER,1,manual
11661,KIT CHAVE FENDA + PHILIPS ( 02 PÇS ) BESTFER,1,manual
11665,JOGO ABRIR ROSCA - TARRACHA- MACHO 20 PÇS BESTFER,1,manual
11667,CHAVE P ESMERILHADEIRA MULT MEDIDAS BESTEFR,1,manual
11669,"DISCO DIAMANTADO MULTICORTE 4,5",1,manual
117,CHAVE ESTRELA - 10 X 11 MM *,1,manual
1173,TARRACHA RAPIDA MEIKON 1/2 *,1,manual
11751,KIT BROCA ESCALONADA CONE DE 4 A 12 MM AR,1,manual
118,CHAVE ESTRELA - 12 X 13 MM *,1,manual
119,CHAVE ESTRELA - 14 X 15 MM *,1,manual
11951,KIT CHURRASQUEIRA PREMIUM 1,1,manual
11955,KIT CHURRASQUEIRA PREMIUM 3,1,manual
11967,KIT SEGURANÇA E ACESSO 3,1,manual
1199,CLIPS P CABO DE ACO (1) 1/8 *,1,manual
11999,PERFIL U USINADA 6 NA 2ª,1,manual
1200,CLIPS P CABO DE ACO (2) 3/16 *,1,manual
12001,PERFIL U USINADA 4 NA 2ª,1,manual
1201,CLIPS P CABO DE ACO (3) 1/4 *,1,manual
12033,CARRINHO DE MAO MAESTRO MASTER,1,manual
12037,TUBO METALON 70 X 30 X 16,1,manual
